<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2009.09.21	08:00:00	1.61760	1.61930	1.61330	1.61670	2861	0	20
2009.09.21	12:00:00	1.61660	1.61990	1.61400	1.61860	2692	0	20
2009.09.21	16:00:00	1.61870	1.62370	1.61660	1.62010	2692	0	20
2009.09.21	20:00:00	1.62020	1.62180	1.61880	1.62070	1174	0	20
2009.09.22	00:00:00	1.62080	1.62460	1.62080	1.62390	1333	0	20
2009.09.22	04:00:00	1.62380	1.62570	1.62220	1.62300	1161	0	20
2009.09.22	08:00:00	1.62290	1.63440	1.62200	1.63360	3508	0	20
2009.09.22	12:00:00	1.63350	1.63490	1.63100	1.63420	2896	0	20
2009.09.22	16:00:00	1.63430	1.63940	1.63320	1.63580	2414	0	20
2009.09.22	20:00:00	1.63590	1.63700	1.63410	1.63540	1239	0	20
2009.09.23	00:00:00	1.63530	1.64040	1.63520	1.63770	1282	0	20
2009.09.23	04:00:00	1.63760	1.64130	1.63630	1.63980	1608	0	20
2009.09.23	08:00:00	1.64000	1.64420	1.63290	1.64020	3428	0	20
2009.09.23	12:00:00	1.64030	1.64530	1.63990	1.64230	3199	0	20
2009.09.23	16:00:00	1.64220	1.64280	1.63830	1.64110	3101	0	20
2009.09.23	20:00:00	1.64100	1.64670	1.63240	1.63260	2963	0	20
2009.09.24	00:00:00	1.63240	1.63710	1.63180	1.63520	1456	0	20
2009.09.24	04:00:00	1.63530	1.63860	1.63330	1.63690	1443	0	20
2009.09.24	08:00:00	1.63680	1.63810	1.61750	1.61900	4030	0	20
2009.09.24	12:00:00	1.61910	1.62310	1.61220	1.61400	3664	0	20
2009.09.24	16:00:00	1.61390	1.61390	1.60220	1.60280	4074	0	20
2009.09.24	20:00:00	1.60290	1.60710	1.60290	1.60610	1690	0	20
2009.09.25	00:00:00	1.60620	1.60620	1.59160	1.59330	2305	0	20
2009.09.25	04:00:00	1.59320	1.60280	1.59290	1.60110	2035	0	20
2009.09.25	08:00:00	1.60120	1.60380	1.59810	1.60140	3218	0	20
2009.09.25	12:00:00	1.60130	1.60450	1.59200	1.59930	3542	0	20
2009.09.25	16:00:00	1.59900	1.60270	1.59300	1.59520	3568	0	20
2009.09.25	20:00:00	1.59530	1.59570	1.59250	1.59490	1212	0	20
2009.09.28	00:00:00	1.59670	1.59680	1.57700	1.57920	3219	0	20
2009.09.28	04:00:00	1.57930	1.58550	1.57780	1.58030	2142	0	20
2009.09.28	08:00:00	1.58020	1.59130	1.57920	1.58710	2934	0	20
2009.09.28	12:00:00	1.58700	1.58920	1.58120	1.58410	2998	0	20
2009.09.28	16:00:00	1.58420	1.59230	1.58420	1.58700	2891	0	20
2009.09.28	20:00:00	1.58690	1.58960	1.58460	1.58790	1609	0	20
2009.09.29	00:00:00	1.58800	1.59130	1.58740	1.59020	1382	0	20
2009.09.29	04:00:00	1.59030	1.59570	1.58960	1.59390	1855	0	20
2009.09.29	08:00:00	1.59400	1.59470	1.58240	1.58870	3920	0	20
2009.09.29	12:00:00	1.58880	1.59880	1.58870	1.59220	4613	0	20
2009.09.29	16:00:00	1.59190	1.59610	1.59010	1.59510	3440	0	20
2009.09.29	20:00:00	1.59520	1.59650	1.59330	1.59580	1144	0	20
2009.09.30	00:00:00	1.59570	1.60070	1.59510	1.60070	1330	0	20
2009.09.30	04:00:00	1.60090	1.60380	1.59990	1.60380	1532	0	20
2009.09.30	08:00:00	1.60390	1.61040	1.60360	1.60910	3695	0	20
2009.09.30	12:00:00	1.60920	1.61250	1.59720	1.59730	4814	0	20
2009.09.30	16:00:00	1.59720	1.60270	1.59440	1.59890	4039	0	20
2009.09.30	20:00:00	1.59900	1.60130	1.59720	1.60060	1667	0	20
2009.10.01	00:00:00	1.60050	1.60100	1.59530	1.59680	1294	0	20
2009.10.01	04:00:00	1.59670	1.59820	1.59240	1.59320	1732	0	20
2009.10.01	08:00:00	1.59310	1.60230	1.59270	1.60210	3678	0	20
2009.10.01	12:00:00	1.60200	1.60210	1.59470	1.59920	3206	0	20
2009.10.01	16:00:00	1.59940	1.60130	1.59270	1.59410	3646	0	20
2009.10.01	20:00:00	1.59390	1.59630	1.59250	1.59410	1771	0	20
2009.10.02	00:00:00	1.59420	1.59420	1.58820	1.59190	1806	0	20
2009.10.02	04:00:00	1.59180	1.59470	1.58940	1.59200	1608	0	20
2009.10.02	08:00:00	1.59210	1.59390	1.58630	1.58820	2900	0	20
2009.10.02	12:00:00	1.58830	1.59300	1.58060	1.59200	3705	0	20
2009.10.02	16:00:00	1.59190	1.59540	1.58600	1.59410	3210	0	20
2009.10.02	20:00:00	1.59400	1.59450	1.59050	1.59450	1046	0	20
2009.10.05	00:00:00	1.59270	1.60050	1.59200	1.59860	1395	0	20
2009.10.05	04:00:00	1.59870	1.60060	1.59710	1.60060	1344	0	20
2009.10.05	08:00:00	1.60070	1.60230	1.59260	1.59760	2589	0	20
2009.10.05	12:00:00	1.59770	1.59770	1.59040	1.59540	2258	0	20
2009.10.05	16:00:00	1.59530	1.59630	1.59020	1.59370	2817	0	20
2009.10.05	20:00:00	1.59360	1.59550	1.59260	1.59330	1140	0	20
2009.10.06	00:00:00	1.59320	1.59600	1.59280	1.59530	7028	0	20
2009.10.06	04:00:00	1.59540	1.59980	1.59510	1.59960	8824	0	20
2009.10.06	08:00:00	1.59960	1.60460	1.59380	1.59570	10337	0	20
2009.10.06	12:00:00	1.59580	1.59600	1.58760	1.59140	2967	0	20
2009.10.06	16:00:00	1.59150	1.59410	1.58980	1.59000	2757	0	20
2009.10.06	20:00:00	1.59010	1.59280	1.58980	1.59120	1459	0	20
2009.10.07	00:00:00	1.59130	1.59360	1.58900	1.59050	1204	0	20
2009.10.07	04:00:00	1.59040	1.59100	1.58600	1.58650	1601	0	20
2009.10.07	08:00:00	1.58640	1.59320	1.58600	1.58960	3185	0	20
2009.10.07	12:00:00	1.58970	1.59130	1.58650	1.58760	3629	0	20
2009.10.07	16:00:00	1.58750	1.59710	1.58580	1.59510	2872	0	20
2009.10.07	20:00:00	1.59520	1.59710	1.59300	1.59570	1405	0	20
2009.10.08	00:00:00	1.59550	1.60040	1.59490	1.59960	1336	0	20
2009.10.08	04:00:00	1.59950	1.60110	1.59880	1.59920	1248	0	20
2009.10.08	08:00:00	1.59930	1.60720	1.59730	1.60520	3225	0	20
2009.10.08	12:00:00	1.60530	1.60910	1.60340	1.60600	4258	0	20
2009.10.08	16:00:00	1.60610	1.61150	1.60440	1.60950	3296	0	20
2009.10.08	20:00:00	1.60940	1.60940	1.60620	1.60670	1361	0	20
2009.10.09	00:00:00	1.60680	1.60720	1.60220	1.60270	1664	0	20
2009.10.09	04:00:00	1.60280	1.60370	1.59970	1.60160	1889	0	20
2009.10.09	08:00:00	1.60170	1.60230	1.59320	1.59520	3035	0	20
2009.10.09	12:00:00	1.59530	1.60050	1.59060	1.59190	3263	0	20
2009.10.09	16:00:00	1.59180	1.59370	1.58510	1.58540	2900	0	20
2009.10.09	20:00:00	1.58530	1.58560	1.58250	1.58440	1097	0	20
2009.10.12	00:00:00	1.58560	1.58690	1.58100	1.58160	1157	0	20
2009.10.12	04:00:00	1.58170	1.58820	1.58130	1.58530	1051	0	20
2009.10.12	08:00:00	1.58540	1.58560	1.57280	1.57790	2747	0	20
2009.10.12	12:00:00	1.57810	1.58430	1.57810	1.58130	2705	0	20
2009.10.12	16:00:00	1.58140	1.58280	1.57750	1.58190	2180	0	20
2009.10.12	20:00:00	1.58180	1.58270	1.57820	1.58000	921	0	20
2009.10.13	00:00:00	1.57990	1.58240	1.57770	1.57770	1137	0	20
2009.10.13	04:00:00	1.57760	1.57960	1.57620	1.57930	970	0	20
2009.10.13	08:00:00	1.57940	1.57970	1.57080	1.57650	3682	0	20
2009.10.13	12:00:00	1.57640	1.58500	1.57580	1.58290	3988	0	20
2009.10.13	16:00:00	1.58300	1.59280	1.58060	1.59210	3109	0	20
2009.10.13	20:00:00	1.59200	1.59380	1.58760	1.59170	1693	0	20
2009.10.14	00:00:00	1.59200	1.59370	1.59020	1.59340	1372	0	20
2009.10.14	04:00:00	1.59330	1.59810	1.59230	1.59810	1548	0	20
2009.10.14	08:00:00	1.59800	1.60240	1.59330	1.59770	3507	0	20
2009.10.14	12:00:00	1.59760	1.60200	1.59360	1.59510	3490	0	20
2009.10.14	16:00:00	1.59500	1.59890	1.59200	1.59850	2575	0	20
2009.10.14	20:00:00	1.59860	1.60050	1.59610	1.60020	1657	0	20
2009.10.15	00:00:00	1.60010	1.60550	1.59930	1.60380	1047	0	20
2009.10.15	04:00:00	1.60370	1.60730	1.60360	1.60650	1064	0	20
2009.10.15	08:00:00	1.60660	1.62380	1.60600	1.62280	4271	0	20
2009.10.15	12:00:00	1.62290	1.62980	1.62120	1.62400	4154	0	20
2009.10.15	16:00:00	1.62390	1.62780	1.62210	1.62510	2350	0	20
2009.10.15	20:00:00	1.62500	1.62790	1.62490	1.62600	1081	0	20
2009.10.16	00:00:00	1.62590	1.63490	1.62570	1.63290	1526	0	20
2009.10.16	04:00:00	1.63280	1.63980	1.63200	1.63580	1581	0	20
2009.10.16	08:00:00	1.63590	1.63740	1.62520	1.63000	4013	0	20
2009.10.16	12:00:00	1.63010	1.63680	1.62760	1.63480	3700	0	20
2009.10.16	16:00:00	1.63490	1.63730	1.63270	1.63510	2747	0	20
2009.10.16	20:00:00	1.63520	1.63650	1.63450	1.63550	961	0	20
2009.10.19	00:00:00	1.63130	1.63700	1.62800	1.62990	1914	0	20
2009.10.19	04:00:00	1.63000	1.63420	1.62970	1.62970	1180	0	20
2009.10.19	08:00:00	1.62980	1.63230	1.62410	1.62920	2938	0	20
2009.10.19	12:00:00	1.62910	1.63460	1.62810	1.63090	2452	0	20
2009.10.19	16:00:00	1.63100	1.64230	1.63100	1.63970	2655	0	20
2009.10.19	20:00:00	1.63980	1.64340	1.63580	1.64240	1331	0	20
2009.10.20	00:00:00	1.64230	1.64240	1.63740	1.64070	1424	0	20
2009.10.20	04:00:00	1.64060	1.64160	1.63860	1.64160	1085	0	20
2009.10.20	08:00:00	1.64150	1.64450	1.63530	1.64250	3793	0	20
2009.10.20	12:00:00	1.64260	1.64880	1.64060	1.64610	3080	0	20
2009.10.20	16:00:00	1.64620	1.64810	1.63280	1.63480	2832	0	20
2009.10.20	20:00:00	1.63490	1.63880	1.63330	1.63850	1238	0	20
2009.10.21	00:00:00	1.63860	1.63910	1.63500	1.63540	951	0	20
2009.10.21	04:00:00	1.63530	1.64370	1.63460	1.64100	1491	0	20
2009.10.21	08:00:00	1.64110	1.65890	1.63880	1.65430	3747	0	20
2009.10.21	12:00:00	1.65410	1.66290	1.65330	1.66100	3196	0	20
2009.10.21	16:00:00	1.66110	1.66340	1.65790	1.66160	2828	0	20
2009.10.21	20:00:00	1.66150	1.66360	1.65760	1.65900	1614	0	20
2009.10.22	00:00:00	1.65910	1.66350	1.65910	1.66330	815	0	20
2009.10.22	04:00:00	1.66320	1.66370	1.65940	1.66190	1562	0	20
2009.10.22	08:00:00	1.66180	1.66180	1.64860	1.65290	3806	0	20
2009.10.22	12:00:00	1.65280	1.65900	1.65150	1.65580	3017	0	20
2009.10.22	16:00:00	1.65570	1.66160	1.65400	1.66090	2569	0	20
2009.10.22	20:00:00	1.66080	1.66300	1.66080	1.66160	1173	0	20
2009.10.23	00:00:00	1.66150	1.66770	1.66080	1.66490	1275	0	20
2009.10.23	04:00:00	1.66500	1.66660	1.66240	1.66400	1277	0	20
2009.10.23	08:00:00	1.66390	1.66920	1.63930	1.64310	4391	0	20
2009.10.23	12:00:00	1.64320	1.64460	1.63460	1.63460	3513	0	20
2009.10.23	16:00:00	1.63470	1.63680	1.63020	1.63110	3074	0	20
2009.10.23	20:00:00	1.63100	1.63190	1.62990	1.63050	1058	0	20
2009.10.26	00:00:00	1.63170	1.63250	1.62510	1.62880	1676	0	20
2009.10.26	04:00:00	1.62890	1.63170	1.62610	1.63060	1103	0	20
2009.10.26	08:00:00	1.63070	1.63370	1.62660	1.63270	2714	0	20
2009.10.26	12:00:00	1.63280	1.63840	1.63180	1.63830	2162	0	20
2009.10.26	16:00:00	1.63820	1.63950	1.62850	1.63020	2770	0	20
2009.10.26	20:00:00	1.63030	1.63370	1.62920	1.63210	1114	0	20
2009.10.27	00:00:00	1.63220	1.63500	1.62850	1.63150	1399	0	20
2009.10.27	04:00:00	1.63140	1.63650	1.63050	1.63530	1282	0	20
2009.10.27	08:00:00	1.63520	1.64370	1.63330	1.64240	3413	0	20
2009.10.27	12:00:00	1.64250	1.64380	1.63120	1.63220	3831	0	20
2009.10.27	16:00:00	1.63230	1.64020	1.63110	1.63850	3095	0	20
2009.10.27	20:00:00	1.63860	1.63900	1.63640	1.63730	1180	0	20
2009.10.28	00:00:00	1.63740	1.64030	1.63380	1.63490	1566	0	20
2009.10.28	04:00:00	1.63500	1.63770	1.63390	1.63760	1283	0	20
2009.10.28	08:00:00	1.63770	1.63840	1.63100	1.63270	2717	0	20
2009.10.28	12:00:00	1.63260	1.64120	1.62860	1.63810	3583	0	20
2009.10.28	16:00:00	1.63800	1.64620	1.63550	1.64100	3524	0	20
2009.10.28	20:00:00	1.64110	1.64240	1.63620	1.63900	1498	0	20
2009.10.29	00:00:00	1.63910	1.64020	1.63380	1.63710	1470	0	20
2009.10.29	04:00:00	1.63700	1.64030	1.63560	1.63830	1034	0	20
2009.10.29	08:00:00	1.63840	1.64670	1.63840	1.64590	3319	0	20
2009.10.29	12:00:00	1.64600	1.66030	1.64490	1.65750	3855	0	20
2009.10.29	16:00:00	1.65760	1.65920	1.65350	1.65460	2729	0	20
2009.10.29	20:00:00	1.65450	1.65630	1.65240	1.65610	1016	0	20
2009.10.30	00:00:00	1.65606	1.65760	1.65438	1.65587	7182	0	20
2009.10.30	04:00:00	1.65597	1.65776	1.65246	1.65246	6214	0	20
2009.10.30	08:00:00	1.65249	1.65702	1.65081	1.65279	13288	0	20
2009.10.30	12:00:00	1.65284	1.65646	1.64865	1.65179	15477	0	20
2009.10.30	16:00:00	1.65180	1.65223	1.64142	1.64455	14779	0	20
2009.10.30	20:00:00	1.64456	1.64488	1.64089	1.64488	4665	0	20
2009.11.02	00:00:00	1.63928	1.64608	1.63924	1.64280	8896	0	25
2009.11.02	04:00:00	1.64281	1.64770	1.64275	1.64661	5619	0	24
2009.11.02	08:00:00	1.64664	1.64671	1.63457	1.63706	13948	0	21
2009.11.02	12:00:00	1.63705	1.63893	1.63287	1.63636	13684	0	17
2009.11.02	16:00:00	1.63648	1.64356	1.63494	1.63530	14051	0	23
2009.11.02	20:00:00	1.63531	1.64134	1.63466	1.64025	8596	0	24
2009.11.03	00:00:00	1.64022	1.64197	1.63766	1.63863	5456	0	25
2009.11.03	04:00:00	1.63862	1.63976	1.63515	1.63619	6656	0	25
2009.11.03	08:00:00	1.63617	1.63617	1.62696	1.63064	14393	0	22
2009.11.03	12:00:00	1.63063	1.63463	1.62617	1.63236	13713	0	23
2009.11.03	16:00:00	1.63243	1.64226	1.63088	1.64219	13632	0	22
2009.11.03	20:00:00	1.64220	1.64542	1.63942	1.64211	7861	0	23
2009.11.04	00:00:00	1.64215	1.64349	1.64003	1.64127	6164	0	24
2009.11.04	04:00:00	1.64126	1.64685	1.64038	1.64607	5492	0	25
2009.11.04	08:00:00	1.64604	1.65433	1.64596	1.65302	13673	0	21
2009.11.04	12:00:00	1.65304	1.65404	1.65033	1.65140	12989	0	20
2009.11.04	16:00:00	1.65137	1.65906	1.65037	1.65599	11994	0	21
2009.11.04	20:00:00	1.65598	1.65965	1.65402	1.65607	11502	0	23
2009.11.05	00:00:00	1.65613	1.65614	1.64998	1.65233	7174	0	20
2009.11.05	04:00:00	1.65230	1.65313	1.64705	1.64800	7543	0	20
2009.11.05	08:00:00	1.64797	1.65652	1.64656	1.65050	13441	0	15
2009.11.05	12:00:00	1.65048	1.66351	1.64969	1.65757	15640	0	22
2009.11.05	16:00:00	1.65754	1.66185	1.65588	1.65810	12681	0	22
2009.11.05	20:00:00	1.65809	1.65921	1.65718	1.65775	5477	0	24
2009.11.06	00:00:00	1.65773	1.65906	1.65580	1.65873	4859	0	26
2009.11.06	04:00:00	1.65871	1.66215	1.65845	1.65918	5306	0	24
2009.11.06	08:00:00	1.65917	1.66333	1.65872	1.66001	10818	0	20
2009.11.06	12:00:00	1.66002	1.66144	1.65169	1.65702	13586	0	21
2009.11.06	16:00:00	1.65704	1.66136	1.65523	1.66046	11867	0	22
2009.11.06	20:00:00	1.66044	1.66217	1.65911	1.66102	4613	0	23
2009.11.09	00:00:00	1.66460	1.67035	1.66154	1.66981	6355	0	28
2009.11.09	04:00:00	1.66976	1.67333	1.66844	1.67092	6818	0	27
2009.11.09	08:00:00	1.67093	1.68414	1.67086	1.68160	13302	0	21
2009.11.09	12:00:00	1.68158	1.68244	1.67607	1.67724	11807	0	15
2009.11.09	16:00:00	1.67725	1.67794	1.67038	1.67176	11306	0	23
2009.11.09	20:00:00	1.67175	1.67646	1.67147	1.67621	5520	0	24
2009.11.10	00:00:00	1.67832	1.67873	1.67343	1.67470	4881	0	28
2009.11.10	04:00:00	1.67469	1.67627	1.66010	1.66781	9017	0	28
2009.11.10	08:00:00	1.66785	1.67220	1.66256	1.67150	14188	0	28
2009.11.10	12:00:00	1.67151	1.67227	1.66469	1.67101	13290	0	28
2009.11.10	16:00:00	1.67107	1.67436	1.66699	1.67309	12119	0	28
2009.11.10	20:00:00	1.67308	1.67446	1.67243	1.67373	6000	0	28
2009.11.11	00:00:00	1.67371	1.67505	1.67146	1.67352	6876	0	26
2009.11.11	04:00:00	1.67351	1.67484	1.67095	1.67313	6012	0	24
2009.11.11	08:00:00	1.67311	1.67967	1.66236	1.66236	14562	0	21
2009.11.11	12:00:00	1.66219	1.66772	1.66190	1.66499	14285	0	22
2009.11.11	16:00:00	1.66500	1.66589	1.65354	1.65406	13862	0	22
2009.11.11	20:00:00	1.65398	1.65814	1.65367	1.65803	6663	0	24
2009.11.12	00:00:00	1.65798	1.66247	1.65687	1.66000	7275	0	23
2009.11.12	04:00:00	1.65999	1.66075	1.65553	1.65822	6347	0	24
2009.11.12	08:00:00	1.65821	1.65899	1.65148	1.65575	15061	0	19
2009.11.12	12:00:00	1.65576	1.65838	1.65250	1.65600	13971	0	21
2009.11.12	16:00:00	1.65597	1.65766	1.65160	1.65762	14473	0	22
2009.11.12	20:00:00	1.65761	1.65872	1.65477	1.65808	8346	0	24
2009.11.13	00:00:00	1.65807	1.65923	1.65742	1.65879	5123	0	23
2009.11.13	04:00:00	1.65878	1.66106	1.65808	1.66099	5893	0	25
2009.11.13	08:00:00	1.66104	1.66869	1.66033	1.66773	12945	0	18
2009.11.13	12:00:00	1.66772	1.67016	1.66281	1.66304	11222	0	21
2009.11.13	16:00:00	1.66303	1.67053	1.66249	1.66868	13393	0	21
2009.11.13	20:00:00	1.66867	1.66951	1.66666	1.66724	5392	0	22
2009.11.16	00:00:00	1.67101	1.67336	1.66852	1.66996	6448	0	26
2009.11.16	04:00:00	1.66995	1.67354	1.66924	1.67248	5412	0	25
2009.11.16	08:00:00	1.67247	1.67508	1.66690	1.66801	12501	0	21
2009.11.16	12:00:00	1.66800	1.67512	1.66716	1.67463	12043	0	21
2009.11.16	16:00:00	1.67460	1.68231	1.67419	1.68225	13856	0	22
2009.11.16	20:00:00	1.68227	1.68752	1.68144	1.68225	7874	0	24
2009.11.17	00:00:00	1.68226	1.68467	1.67989	1.68014	6992	0	25
2009.11.17	04:00:00	1.68013	1.68365	1.67992	1.68285	7155	0	25
2009.11.17	08:00:00	1.68284	1.68738	1.67730	1.68030	15516	0	19
2009.11.17	12:00:00	1.68032	1.68243	1.67579	1.68106	14811	0	22
2009.11.17	16:00:00	1.68111	1.68199	1.67563	1.67965	13809	0	23
2009.11.17	20:00:00	1.67966	1.68196	1.67906	1.68029	7625	0	25
2009.11.18	00:00:00	1.68031	1.68305	1.67823	1.67952	7037	0	25
2009.11.18	04:00:00	1.67951	1.68272	1.67836	1.68213	5217	0	24
2009.11.18	08:00:00	1.68212	1.68445	1.67703	1.68044	14752	0	19
2009.11.18	12:00:00	1.68047	1.68311	1.67613	1.67702	13519	0	20
2009.11.18	16:00:00	1.67701	1.67805	1.67139	1.67200	11374	0	22
2009.11.18	20:00:00	1.67197	1.67500	1.67154	1.67422	7287	0	24
2009.11.19	00:00:00	1.67421	1.67457	1.66856	1.66943	6879	0	25
2009.11.19	04:00:00	1.66942	1.67229	1.66849	1.67125	7096	0	22
2009.11.19	08:00:00	1.67124	1.67204	1.66418	1.66566	14702	0	22
2009.11.19	12:00:00	1.66561	1.66602	1.66056	1.66175	13608	0	22
2009.11.19	16:00:00	1.66177	1.66634	1.66105	1.66464	13109	0	21
2009.11.19	20:00:00	1.66463	1.66693	1.66341	1.66525	7199	0	24
2009.11.20	00:00:00	1.66527	1.66686	1.66134	1.66173	6633	0	25
2009.11.20	04:00:00	1.66174	1.66743	1.66169	1.66373	7552	0	24
2009.11.20	08:00:00	1.66374	1.66537	1.65235	1.65276	14119	0	22
2009.11.20	12:00:00	1.65277	1.65325	1.64598	1.64981	15514	0	22
2009.11.20	16:00:00	1.64979	1.65321	1.64783	1.64990	11657	0	22
2009.11.20	20:00:00	1.64989	1.65118	1.64733	1.65018	4952	0	23
2009.11.23	00:00:00	1.64757	1.65354	1.64751	1.65212	6787	0	25
2009.11.23	04:00:00	1.65216	1.65504	1.65103	1.65358	5844	0	25
2009.11.23	08:00:00	1.65363	1.66266	1.65358	1.66136	13062	0	21
2009.11.23	12:00:00	1.66135	1.66472	1.66063	1.66409	11381	0	20
2009.11.23	16:00:00	1.66402	1.66458	1.65865	1.66026	12171	0	22
2009.11.23	20:00:00	1.66028	1.66218	1.65923	1.66095	5877	0	24
2009.11.24	00:00:00	1.66094	1.66177	1.65596	1.65637	5860	0	24
2009.11.24	04:00:00	1.65636	1.65881	1.65498	1.65614	7751	0	23
2009.11.24	08:00:00	1.65611	1.65612	1.64968	1.65228	14483	0	22
2009.11.24	12:00:00	1.65227	1.65950	1.65142	1.65671	14454	0	22
2009.11.24	16:00:00	1.65653	1.65925	1.65301	1.65816	12697	0	20
2009.11.24	20:00:00	1.65808	1.65958	1.65706	1.65793	5756	0	24
2009.11.25	00:00:00	1.65797	1.66170	1.65765	1.66128	5086	0	26
2009.11.25	04:00:00	1.66129	1.66400	1.66004	1.66400	5389	0	25
2009.11.25	08:00:00	1.66406	1.67258	1.66357	1.66991	13745	0	21
2009.11.25	12:00:00	1.66989	1.67447	1.66617	1.66905	13751	0	21
2009.11.25	16:00:00	1.66906	1.66929	1.66418	1.66756	11193	0	22
2009.11.25	20:00:00	1.66757	1.67273	1.66710	1.66985	6628	0	24
2009.11.26	00:00:00	1.66984	1.67248	1.66909	1.67112	5797	0	25
2009.11.26	04:00:00	1.67115	1.67222	1.66426	1.66549	8742	0	25
2009.11.26	08:00:00	1.66554	1.66580	1.65000	1.65648	13804	0	22
2009.11.26	12:00:00	1.65649	1.65757	1.65006	1.65040	10831	0	21
2009.11.26	16:00:00	1.65033	1.65172	1.64665	1.64926	9632	0	21
2009.11.26	20:00:00	1.64925	1.65311	1.64922	1.64987	3256	0	24
2009.11.27	00:00:00	1.64988	1.65015	1.63792	1.63981	9758	0	26
2009.11.27	04:00:00	1.63982	1.64315	1.63758	1.64118	10224	0	25
2009.11.27	08:00:00	1.64116	1.64402	1.62711	1.64059	16120	0	21
2009.11.27	12:00:00	1.64058	1.64312	1.63568	1.64308	13361	0	18
2009.11.27	16:00:00	1.64309	1.65104	1.64277	1.64811	11046	0	22
2009.11.27	20:00:00	1.64807	1.65013	1.64610	1.64995	3310	0	23
2009.11.30	00:00:00	1.65251	1.65856	1.64706	1.65848	9130	0	24
2009.11.30	04:00:00	1.65849	1.65918	1.65088	1.65357	8386	0	20
2009.11.30	08:00:00	1.65356	1.65781	1.64750	1.65180	12682	0	23
2009.11.30	12:00:00	1.65182	1.65219	1.64352	1.64502	14082	0	23
2009.11.30	16:00:00	1.64507	1.64648	1.63799	1.64256	12500	0	22
2009.11.30	20:00:00	1.64255	1.64600	1.64121	1.64468	6744	0	24
2009.12.01	00:00:00	1.64473	1.64613	1.64106	1.64342	6244	0	24
2009.12.01	04:00:00	1.64343	1.64522	1.63912	1.64176	8369	0	20
2009.12.01	08:00:00	1.64179	1.65764	1.64173	1.65599	13060	0	15
2009.12.01	12:00:00	1.65591	1.66052	1.65507	1.65843	12958	0	22
2009.12.01	16:00:00	1.65848	1.66389	1.65761	1.66372	10582	0	22
2009.12.01	20:00:00	1.66375	1.66460	1.66035	1.66061	5796	0	25
2009.12.02	00:00:00	1.66066	1.66232	1.65869	1.65968	5195	0	24
2009.12.02	04:00:00	1.65969	1.66193	1.65849	1.65852	4991	0	23
2009.12.02	08:00:00	1.65848	1.66812	1.65496	1.66666	12730	0	23
2009.12.02	12:00:00	1.66664	1.66944	1.66498	1.66546	11579	0	21
2009.12.02	16:00:00	1.66543	1.66782	1.66297	1.66553	11918	0	20
2009.12.02	20:00:00	1.66551	1.66564	1.66265	1.66403	6398	0	23
2009.12.03	00:00:00	1.66408	1.66810	1.66406	1.66770	5441	0	20
2009.12.03	04:00:00	1.66768	1.66951	1.66593	1.66896	5070	0	24
2009.12.03	08:00:00	1.66897	1.67206	1.66344	1.66438	12327	0	20
2009.12.03	12:00:00	1.66439	1.66641	1.65807	1.65943	13206	0	22
2009.12.03	16:00:00	1.65940	1.66005	1.65578	1.65775	10219	0	22
2009.12.03	20:00:00	1.65774	1.65783	1.65283	1.65340	5353	0	24
2009.12.04	00:00:00	1.65348	1.65615	1.65195	1.65433	4888	0	24
2009.12.04	04:00:00	1.65435	1.65616	1.65243	1.65605	4616	0	21
2009.12.04	08:00:00	1.65606	1.66439	1.65599	1.66286	10675	0	22
2009.12.04	12:00:00	1.66285	1.66714	1.65426	1.66039	13322	0	21
2009.12.04	16:00:00	1.66035	1.66170	1.64509	1.64516	14800	0	19
2009.12.04	20:00:00	1.64515	1.64789	1.64215	1.64733	7040	0	20
2009.12.07	00:00:00	1.64628	1.65060	1.64536	1.64920	6936	0	24
2009.12.07	04:00:00	1.64922	1.65154	1.64731	1.64855	7405	0	20
2009.12.07	08:00:00	1.64853	1.64919	1.63295	1.63545	15742	0	20
2009.12.07	12:00:00	1.63544	1.63794	1.63131	1.63671	15216	0	21
2009.12.07	16:00:00	1.63670	1.64857	1.63627	1.64606	14904	0	21
2009.12.07	20:00:00	1.64604	1.64666	1.64276	1.64544	8207	0	16
2009.12.08	00:00:00	1.64542	1.64760	1.64295	1.64497	8889	0	21
2009.12.08	04:00:00	1.64498	1.64619	1.63803	1.63875	9426	0	19
2009.12.08	08:00:00	1.63872	1.64018	1.63202	1.63260	17176	0	21
2009.12.08	12:00:00	1.63258	1.63367	1.62551	1.62956	18163	0	20
2009.12.08	16:00:00	1.62959	1.63109	1.62626	1.62804	15269	0	20
2009.12.08	20:00:00	1.62802	1.62984	1.62604	1.62673	9665	0	22
2009.12.09	00:00:00	1.62676	1.62800	1.62248	1.62565	10160	0	20
2009.12.09	04:00:00	1.62565	1.62736	1.61785	1.61858	8737	0	21
2009.12.09	08:00:00	1.61868	1.63524	1.61669	1.63323	16501	0	20
2009.12.09	12:00:00	1.63321	1.63708	1.62067	1.62134	14632	0	20
2009.12.09	16:00:00	1.62133	1.62462	1.61860	1.61934	13396	0	20
2009.12.09	20:00:00	1.61936	1.63076	1.61915	1.62866	7614	0	24
2009.12.10	00:00:00	1.62867	1.63226	1.62675	1.63071	6209	0	20
2009.12.10	04:00:00	1.63072	1.63117	1.62331	1.62439	6753	0	20
